time,Message__1_Hz_,Carrier__20_Hz_,AM_Signal
2.681,-0.723862,-0.587785,-0.587785
2.682,-0.725988,-0.684547,-0.684547
2.683,-0.728085,-0.770513,-0.770513
2.684,-0.730153,-0.844328,-0.844328
2.685,-0.732193,-0.904827,-0.904827
2.686,-0.734204,-0.951057,-0.951057
2.687,-0.736185,-0.982287,-0.982287
2.688,-0.738138,-0.998027,-0.998027
2.689,-0.740062,-0.998027,-0.998027
2.69,-0.741956,-0.982287,-0.982287
2.691,-0.743821,-0.951057,-0.951057
2.692,-0.745657,-0.904827,-0.904827
2.693,-0.747463,-0.844328,-0.844328
2.694,-0.74924,-0.770513,-0.770513
2.695,-0.750987,-0.684547,-0.684547
2.696,-0.752705,-0.587785,-0.587785
2.697,-0.754392,-0.481754,-0.481754
2.698,-0.75605,-0.368125,-0.368125
2.699,-0.757679,-0.24869,-0.24869
2.7,-0.759277,-0.125333,-0.125333
2.701,-0.760845,-2.34469e-11,-2.34469e-11
2.702,-0.762383,0.125333,0.125333
2.703,-0.763892,0.24869,0.24869
2.704,-0.76537,0.368125,0.368125
2.705,-0.766817,0.481754,0.481754
2.706,-0.768235,0.587785,0.587785
2.707,-0.769622,0.684547,0.684547
2.708,-0.770979,0.770513,0.770513
2.709,-0.772305,0.844328,0.844328
2.71,-0.773601,0.904827,0.904827
2.711,-0.774867,0.951057,0.951057
2.712,-0.776101,0.982287,0.982287
2.713,-0.777305,0.998027,0.998027
2.714,-0.778479,0.998027,0.998027
2.715,-0.779621,0.982287,0.982287
2.716,-0.780733,0.951057,0.951057
2.717,-0.781814,0.904827,0.904827
2.718,-0.782865,0.844328,0.844328
2.719,-0.783884,0.770513,0.770513
2.72,-0.784872,0.684547,0.684547
2.721,-0.78583,0.587785,0.587785
2.722,-0.786756,0.481754,0.481754
2.723,-0.787651,0.368125,0.368125
2.724,-0.788516,0.24869,0.24869
2.725,-0.789349,0.125333,0.125333
2.726,-0.790151,2.37988e-11,2.37988e-11
2.727,-0.790921,-0.125333,-0.125333
2.728,-0.791661,-0.24869,-0.24869
2.729,-0.792369,-0.368125,-0.368125
2.73,-0.793046,-0.481754,-0.481754
2.731,-0.793692,-0.587785,-0.587785
2.732,-0.794306,-0.684547,-0.684547
2.733,-0.794889,-0.770513,-0.770513
2.734,-0.795441,-0.844328,-0.844328
2.735,-0.795961,-0.904827,-0.904827
2.736,-0.79645,-0.951057,-0.951057
2.737,-0.796907,-0.982287,-0.982287
2.738,-0.797333,-0.998027,-0.998027
2.739,-0.797727,-0.998027,-0.998027
2.74,-0.79809,-0.982287,-0.982287
2.741,-0.798421,-0.951057,-0.951057
2.742,-0.798721,-0.904827,-0.904827
2.743,-0.79899,-0.844328,-0.844328
2.744,-0.799226,-0.770513,-0.770513
2.745,-0.799432,-0.684547,-0.684547
2.746,-0.799605,-0.587785,-0.587785
2.747,-0.799747,-0.481754,-0.481754
2.748,-0.799858,-0.368125,-0.368125
2.749,-0.799937,-0.24869,-0.24869
2.75,-0.799984,-0.125333,-0.125333
2.751,-0.8,-2.40938e-11,-2.40938e-11
2.752,-0.799984,0.125333,0.125333
2.753,-0.799937,0.24869,0.24869
2.754,-0.799858,0.368125,0.368125
2.755,-0.799747,0.481754,0.481754
2.756,-0.799605,0.587785,0.587785
2.757,-0.799432,0.684547,0.684547
2.758,-0.799226,0.770513,0.770513
2.759,-0.79899,0.844328,0.844328
2.76,-0.798721,0.904827,0.904827
2.761,-0.798421,0.951057,0.951057
2.762,-0.79809,0.982287,0.982287
2.763,-0.797727,0.998027,0.998027
2.764,-0.797333,0.998027,0.998027
2.765,-0.796907,0.982287,0.982287
2.766,-0.79645,0.951057,0.951057
2.767,-0.795961,0.904827,0.904827
2.768,-0.795441,0.844328,0.844328
2.769,-0.794889,0.770513,0.770513
2.77,-0.794306,0.684547,0.684547
2.771,-0.793692,0.587785,0.587785
2.772,-0.793046,0.481754,0.481754
2.773,-0.792369,0.368125,0.368125
2.774,-0.791661,0.24869,0.24869
2.775,-0.790921,0.125333,0.125333
2.776,-0.790151,2.44456e-11,2.44456e-11
2.777,-0.789349,-0.125333,-0.125333
2.778,-0.788516,-0.24869,-0.24869
2.779,-0.787651,-0.368125,-0.368125
2.78,-0.786756,-0.481754,-0.481754
2.781,-0.78583,-0.587785,-0.587785
2.782,-0.784872,-0.684547,-0.684547
2.783,-0.783884,-0.770513,-0.770513
2.784,-0.782865,-0.844328,-0.844328
2.785,-0.781814,-0.904827,-0.904827
2.786,-0.780733,-0.951057,-0.951057
2.787,-0.779621,-0.982287,-0.982287
2.788,-0.778479,-0.998027,-0.998027
2.789,-0.777305,-0.998027,-0.998027
2.79,-0.776101,-0.982287,-0.982287
2.791,-0.774867,-0.951057,-0.951057
2.792,-0.773601,-0.904827,-0.904827
2.793,-0.772305,-0.844328,-0.844328
2.794,-0.770979,-0.770513,-0.770513
2.795,-0.769622,-0.684547,-0.684547
2.796,-0.768235,-0.587785,-0.587785
2.797,-0.766817,-0.481754,-0.481754
2.798,-0.76537,-0.368125,-0.368125
2.799,-0.763892,-0.24869,-0.24869
2.8,-0.762383,-0.125333,-0.125333
2.801,-0.760845,-2.47974e-11,-2.47974e-11
2.802,-0.759277,0.125333,0.125333
2.803,-0.757679,0.24869,0.24869
2.804,-0.75605,0.368125,0.368125
2.805,-0.754392,0.481754,0.481754
2.806,-0.752705,0.587785,0.587785
2.807,-0.750987,0.684547,0.684547
2.808,-0.74924,0.770513,0.770513
2.809,-0.747463,0.844328,0.844328
2.81,-0.745657,0.904827,0.904827
2.811,-0.743821,0.951057,0.951057
2.812,-0.741956,0.982287,0.982287
2.813,-0.740062,0.998027,0.998027
2.814,-0.738138,0.998027,0.998027
2.815,-0.736185,0.982287,0.982287
2.816,-0.734204,0.951057,0.951057
2.817,-0.732193,0.904827,0.904827
2.818,-0.730153,0.844328,0.844328
2.819,-0.728085,0.770513,0.770513
2.82,-0.725988,0.684547,0.684547
2.821,-0.723862,0.587785,0.587785
2.822,-0.721707,0.481754,0.481754
2.823,-0.719524,0.368125,0.368125
2.824,-0.717313,0.24869,0.24869
2.825,-0.715073,0.125333,0.125333
2.826,-0.712805,2.51493e-11,2.51493e-11
2.827,-0.710509,-0.125333,-0.125333
2.828,-0.708185,-0.24869,-0.24869
2.829,-0.705833,-0.368125,-0.368125
2.83,-0.703453,-0.481754,-0.481754
2.831,-0.701045,-0.587785,-0.587785
2.832,-0.69861,-0.684547,-0.684547
2.833,-0.696147,-0.770513,-0.770513
2.834,-0.693657,-0.844328,-0.844328
2.835,-0.691139,-0.904827,-0.904827
2.836,-0.688594,-0.951057,-0.951057
2.837,-0.686021,-0.982287,-0.982287
2.838,-0.683422,-0.998027,-0.998027
2.839,-0.680796,-0.998027,-0.998027
2.84,-0.678142,-0.982287,-0.982287
2.841,-0.675462,-0.951057,-0.951057
2.842,-0.672756,-0.904827,-0.904827
2.843,-0.670022,-0.844328,-0.844328
2.844,-0.667263,-0.770513,-0.770513
2.845,-0.664477,-0.684547,-0.684547
2.846,-0.661664,-0.587785,-0.587785
2.847,-0.658826,-0.481754,-0.481754
2.848,-0.655962,-0.368125,-0.368125
2.849,-0.653071,-0.24869,-0.24869
2.85,-0.650155,-0.125333,-0.125333
2.851,-0.647214,-2.55011e-11,-2.55011e-11
2.852,-0.644246,0.125333,0.125333
2.853,-0.641254,0.24869,0.24869
2.854,-0.638236,0.368125,0.368125
2.855,-0.635192,0.481754,0.481754
2.856,-0.632124,0.587785,0.587785
2.857,-0.629031,0.684547,0.684547
2.858,-0.625913,0.770513,0.770513
2.859,-0.62277,0.844328,0.844328
2.86,-0.619602,0.904827,0.904827
2.861,-0.616411,0.951057,0.951057
2.862,-0.613194,0.982287,0.982287
2.863,-0.609954,0.998027,0.998027
2.864,-0.60669,0.998027,0.998027
2.865,-0.603401,0.982287,0.982287
2.866,-0.600089,0.951057,0.951057
2.867,-0.596753,0.904827,0.904827
2.868,-0.593393,0.844328,0.844328
2.869,-0.59001,0.770513,0.770513
2.87,-0.586604,0.684547,0.684547
2.871,-0.583175,0.587785,0.587785
2.872,-0.579723,0.481754,0.481754
2.873,-0.576247,0.368125,0.368125
2.874,-0.572749,0.24869,0.24869
2.875,-0.569229,0.125333,0.125333
2.876,-0.565685,2.5853e-11,2.5853e-11
2.877,-0.56212,-0.125333,-0.125333
2.878,-0.558532,-0.24869,-0.24869
2.879,-0.554923,-0.368125,-0.368125
2.88,-0.551291,-0.481754,-0.481754
2.881,-0.547638,-0.587785,-0.587785
2.882,-0.543963,-0.684547,-0.684547
2.883,-0.540266,-0.770513,-0.770513
2.884,-0.536548,-0.844328,-0.844328
2.885,-0.532809,-0.904827,-0.904827
2.886,-0.529049,-0.951057,-0.951057
2.887,-0.525269,-0.982287,-0.982287
2.888,-0.521467,-0.998027,-0.998027
2.889,-0.517645,-0.998027,-0.998027
2.89,-0.513802,-0.982287,-0.982287
2.891,-0.509939,-0.951057,-0.951057
2.892,-0.506056,-0.904827,-0.904827
2.893,-0.502153,-0.844328,-0.844328
2.894,-0.49823,-0.770513,-0.770513
2.895,-0.494288,-0.684547,-0.684547
2.896,-0.490326,-0.587785,-0.587785
2.897,-0.486344,-0.481754,-0.481754
2.898,-0.482344,-0.368125,-0.368125
2.899,-0.478324,-0.24869,-0.24869
2.9,-0.474285,-0.125333,-0.125333
2.901,-0.470228,-2.62048e-11,-2.62048e-11
2.902,-0.466152,0.125333,0.125333
2.903,-0.462058,0.24869,0.24869
2.904,-0.457946,0.368125,0.368125
2.905,-0.453815,0.481754,0.481754
2.906,-0.449667,0.587785,0.587785
2.907,-0.4455,0.684547,0.684547
2.908,-0.441317,0.770513,0.770513
2.909,-0.437115,0.844328,0.844328
2.91,-0.432897,0.904827,0.904827
2.911,-0.428661,0.951057,0.951057
2.912,-0.424409,0.982287,0.982287
2.913,-0.42014,0.998027,0.998027
2.914,-0.415854,0.998027,0.998027
2.915,-0.411552,0.982287,0.982287
2.916,-0.407233,0.951057,0.951057
2.917,-0.402899,0.904827,0.904827
2.918,-0.398548,0.844328,0.844328
2.919,-0.394182,0.770513,0.770513
2.92,-0.3898,0.684547,0.684547
2.921,-0.385403,0.587785,0.587785
2.922,-0.380991,0.481754,0.481754
2.923,-0.376563,0.368125,0.368125
2.924,-0.372121,0.24869,0.24869
2.925,-0.367664,0.125333,0.125333
2.926,-0.363192,2.65567e-11,2.65567e-11
2.927,-0.358707,-0.125333,-0.125333
2.928,-0.354207,-0.24869,-0.24869
2.929,-0.349693,-0.368125,-0.368125
2.93,-0.345165,-0.481754,-0.481754
2.931,-0.340623,-0.587785,-0.587785
2.932,-0.336069,-0.684547,-0.684547
2.933,-0.3315,-0.770513,-0.770513
2.934,-0.326919,-0.844328,-0.844328
2.935,-0.322325,-0.904827,-0.904827
2.936,-0.317718,-0.951057,-0.951057
2.937,-0.313099,-0.982287,-0.982287
2.938,-0.308467,-0.998027,-0.998027
2.939,-0.303823,-0.998027,-0.998027
2.94,-0.299167,-0.982287,-0.982287
2.941,-0.2945,-0.951057,-0.951057
2.942,-0.28982,-0.904827,-0.904827
2.943,-0.28513,-0.844328,-0.844328
2.944,-0.280427,-0.770513,-0.770513
2.945,-0.275714,-0.684547,-0.684547
2.946,-0.27099,-0.587785,-0.587785
2.947,-0.266256,-0.481754,-0.481754
2.948,-0.26151,-0.368125,-0.368125
2.949,-0.256755,-0.24869,-0.24869
2.95,-0.251989,-0.125333,-0.125333
2.951,-0.247214,-2.69085e-11,-2.69085e-11
2.952,-0.242428,0.125333,0.125333
2.953,-0.237633,0.24869,0.24869
2.954,-0.232829,0.368125,0.368125
2.955,-0.228015,0.481754,0.481754
2.956,-0.223193,0.587785,0.587785
2.957,-0.218362,0.684547,0.684547
2.958,-0.213522,0.770513,0.770513
2.959,-0.208673,0.844328,0.844328
2.96,-0.203817,0.904827,0.904827
2.961,-0.198952,0.951057,0.951057
2.962,-0.194079,0.982287,0.982287
2.963,-0.189199,0.998027,0.998027
2.964,-0.184312,0.998027,0.998027
2.965,-0.179417,0.982287,0.982287
2.966,-0.174515,0.951057,0.951057
2.967,-0.169606,0.904827,0.904827
2.968,-0.16469,0.844328,0.844328
2.969,-0.159768,0.770513,0.770513
2.97,-0.15484,0.684547,0.684547
2.971,-0.149905,0.587785,0.587785
2.972,-0.144965,0.481754,0.481754
2.973,-0.140018,0.368125,0.368125
2.974,-0.135067,0.24869,0.24869
2.975,-0.13011,0.125333,0.125333
2.976,-0.125148,2.72603e-11,2.72603e-11
2.977,-0.12018,-0.125333,-0.125333
2.978,-0.115209,-0.24869,-0.24869
2.979,-0.110232,-0.368125,-0.368125
2.98,-0.105251,-0.481754,-0.481754
2.981,-0.100267,-0.587785,-0.587785
2.982,-0.0952777,-0.684547,-0.684547
2.983,-0.0902851,-0.770513,-0.770513
2.984,-0.0852889,-0.844328,-0.844328
2.985,-0.0802894,-0.904827,-0.904827
2.986,-0.0752867,-0.951057,-0.951057
2.987,-0.070281,-0.982287,-0.982287
2.988,-0.0652725,-0.998027,-0.998027
2.989,-0.0602614,-0.998027,-0.998027
2.99,-0.055248,-0.982287,-0.982287
2.991,-0.0502324,-0.951057,-0.951057
2.992,-0.0452148,-0.904827,-0.904827
2.993,-0.0401955,-0.844328,-0.844328
2.994,-0.0351745,-0.770513,-0.770513
2.995,-0.0301521,-0.684547,-0.684547
2.996,-0.0251286,-0.587785,-0.587785
2.997,-0.0201041,-0.481754,-0.481754
2.998,-0.0150788,-0.368125,-0.368125
2.999,-0.0100528,-0.24869,-0.24869
3,-0.00502652,-0.125333,-0.125333
3.001,-1.10335e-12,-2.75553e-11,-2.75553e-11
3.002,0.00502652,0.125333,0.125333
3.003,0.0100528,0.24869,0.24869
3.004,0.0150788,0.368125,0.368125
3.005,0.0201041,0.481754,0.481754
3.006,0.0251286,0.587785,0.587785
3.007,0.0301521,0.684547,0.684547
3.008,0.0351745,0.770513,0.770513
3.009,0.0401955,0.844328,0.844328
3.01,0.0452148,0.904827,0.904827
3.011,0.0502324,0.951057,0.951057
3.012,0.055248,0.982287,0.982287
3.013,0.0602614,0.998027,0.998027
3.014,0.0652725,0.998027,0.998027
3.015,0.070281,0.982287,0.982287
3.016,0.0752867,0.951057,0.951057
3.017,0.0802894,0.904827,0.904827
3.018,0.0852889,0.844328,0.844328
3.019,0.0902851,0.770513,0.770513
3.02,0.0952777,0.684547,0.684547
3.021,0.100267,0.587785,0.587785
3.022,0.105251,0.481754,0.481754
3.023,0.110232,0.368125,0.368125
3.024,0.115209,0.24869,0.24869
3.025,0.12018,0.125333,0.125333
3.026,0.125148,2.79072e-11,2.79072e-11
3.027,0.13011,-0.125333,-0.125333
3.028,0.135067,-0.24869,-0.24869
3.029,0.140018,-0.368125,-0.368125
3.03,0.144965,-0.481754,-0.481754
3.031,0.149905,-0.587785,-0.587785
3.032,0.15484,-0.684547,-0.684547
3.033,0.159768,-0.770513,-0.770513
3.034,0.16469,-0.844328,-0.844328
3.035,0.169606,-0.904827,-0.904827
3.036,0.174515,-0.951057,-0.951057
3.037,0.179417,-0.982287,-0.982287
3.038,0.184312,-0.998027,-0.998027
3.039,0.189199,-0.998027,-0.998027
3.04,0.194079,-0.982287,-0.982287
3.041,0.198952,-0.951057,-0.951057
3.042,0.203817,-0.904827,-0.904827
3.043,0.208673,-0.844328,-0.844328
3.044,0.213522,-0.770513,-0.770513
3.045,0.218362,-0.684547,-0.684547
3.046,0.223193,-0.587785,-0.587785
3.047,0.228015,-0.481754,-0.481754
3.048,0.232829,-0.368125,-0.368125
3.049,0.237633,-0.24869,-0.24869
3.05,0.242428,-0.125333,-0.125333
3.051,0.247214,-2.8259e-11,-2.8259e-11
3.052,0.251989,0.125333,0.125333
3.053,0.256755,0.24869,0.24869
3.054,0.26151,0.368125,0.368125
3.055,0.266256,0.481754,0.481754
3.056,0.27099,0.587785,0.587785
3.057,0.275714,0.684547,0.684547
3.058,0.280427,0.770513,0.770513
3.059,0.28513,0.844328,0.844328
3.06,0.28982,0.904827,0.904827
3.061,0.2945,0.951057,0.951057
3.062,0.299167,0.982287,0.982287
3.063,0.303823,0.998027,0.998027
3.064,0.308467,0.998027,0.998027
3.065,0.313099,0.982287,0.982287
3.066,0.317718,0.951057,0.951057
3.067,0.322325,0.904827,0.904827
3.068,0.326919,0.844328,0.844328
3.069,0.3315,0.770513,0.770513
3.07,0.336069,0.684547,0.684547
3.071,0.340623,0.587785,0.587785
3.072,0.345165,0.481754,0.481754
3.073,0.349693,0.368125,0.368125
3.074,0.354207,0.24869,0.24869
3.075,0.358707,0.125333,0.125333
3.076,0.363192,2.86109e-11,2.86109e-11
3.077,0.367664,-0.125333,-0.125333
3.078,0.372121,-0.24869,-0.24869
3.079,0.376563,-0.368125,-0.368125
3.08,0.380991,-0.481754,-0.481754
3.081,0.385403,-0.587785,-0.587785
3.082,0.3898,-0.684547,-0.684547
3.083,0.394182,-0.770513,-0.770513
3.084,0.398548,-0.844328,-0.844328
3.085,0.402899,-0.904827,-0.904827
3.086,0.407233,-0.951057,-0.951057
3.087,0.411552,-0.982287,-0.982287
3.088,0.415854,-0.998027,-0.998027
3.089,0.42014,-0.998027,-0.998027
3.09,0.424409,-0.982287,-0.982287
3.091,0.428661,-0.951057,-0.951057
3.092,0.432897,-0.904827,-0.904827
3.093,0.437115,-0.844328,-0.844328
3.094,0.441317,-0.770513,-0.770513
3.095,0.4455,-0.684547,-0.684547
3.096,0.449667,-0.587785,-0.587785
3.097,0.453815,-0.481754,-0.481754
3.098,0.457946,-0.368125,-0.368125
3.099,0.462058,-0.24869,-0.24869
3.1,0.466152,-0.125333,-0.125333
3.101,0.470228,-2.89627e-11,-2.89627e-11
3.102,0.474285,0.125333,0.125333
3.103,0.478324,0.24869,0.24869
3.104,0.482344,0.368125,0.368125
3.105,0.486344,0.481754,0.481754
3.106,0.490326,0.587785,0.587785
3.107,0.494288,0.684547,0.684547
3.108,0.49823,0.770513,0.770513
3.109,0.502153,0.844328,0.844328
3.11,0.506056,0.904827,0.904827
3.111,0.509939,0.951057,0.951057
3.112,0.513802,0.982287,0.982287
3.113,0.517645,0.998027,0.998027
3.114,0.521467,0.998027,0.998027
3.115,0.525269,0.982287,0.982287
3.116,0.529049,0.951057,0.951057
3.117,0.532809,0.904827,0.904827
3.118,0.536548,0.844328,0.844328
3.119,0.540266,0.770513,0.770513
3.12,0.543963,0.684547,0.684547
3.121,0.547638,0.587785,0.587785
3.122,0.551291,0.481754,0.481754
3.123,0.554923,0.368125,0.368125
3.124,0.558532,0.24869,0.24869
3.125,0.56212,0.125333,0.125333
3.126,0.565685,2.93145e-11,2.93145e-11
3.127,0.569229,-0.125333,-0.125333
3.128,0.572749,-0.24869,-0.24869
3.129,0.576247,-0.368125,-0.368125
3.13,0.579723,-0.481754,-0.481754
3.131,0.583175,-0.587785,-0.587785
3.132,0.586604,-0.684547,-0.684547
3.133,0.59001,-0.770513,-0.770513
3.134,0.593393,-0.844328,-0.844328
3.135,0.596753,-0.904827,-0.904827
3.136,0.600089,-0.951057,-0.951057
3.137,0.603401,-0.982287,-0.982287
3.138,0.60669,-0.998027,-0.998027
3.139,0.609954,-0.998027,-0.998027
3.14,0.613194,-0.982287,-0.982287
3.141,0.616411,-0.951057,-0.951057
3.142,0.619602,-0.904827,-0.904827
3.143,0.62277,-0.844328,-0.844328
3.144,0.625913,-0.770513,-0.770513
3.145,0.629031,-0.684547,-0.684547
3.146,0.632124,-0.587785,-0.587785
3.147,0.635192,-0.481754,-0.481754
3.148,0.638236,-0.368125,-0.368125
3.149,0.641254,-0.24869,-0.24869
3.15,0.644246,-0.125333,-0.125333
3.151,0.647214,-2.96664e-11,-2.96664e-11
3.152,0.650155,0.125333,0.125333
3.153,0.653071,0.24869,0.24869
3.154,0.655962,0.368125,0.368125
3.155,0.658826,0.481754,0.481754
3.156,0.661664,0.587785,0.587785
3.157,0.664477,0.684547,0.684547
3.158,0.667263,0.770513,0.770513
3.159,0.670022,0.844328,0.844328
3.16,0.672756,0.904827,0.904827
3.161,0.675462,0.951057,0.951057
3.162,0.678142,0.982287,0.982287
3.163,0.680796,0.998027,0.998027
3.164,0.683422,0.998027,0.998027
3.165,0.686021,0.982287,0.982287
3.166,0.688594,0.951057,0.951057
3.167,0.691139,0.904827,0.904827
3.168,0.693657,0.844328,0.844328
3.169,0.696147,0.770513,0.770513
3.17,0.69861,0.684547,0.684547
3.171,0.701045,0.587785,0.587785
3.172,0.703453,0.481754,0.481754
3.173,0.705833,0.368125,0.368125
3.174,0.708185,0.24869,0.24869
3.175,0.710509,0.125333,0.125333
3.176,0.712805,3.00182e-11,3.00182e-11
3.177,0.715073,-0.125333,-0.125333
3.178,0.717313,-0.24869,-0.24869
3.179,0.719524,-0.368125,-0.368125
3.18,0.721707,-0.481754,-0.481754
3.181,0.723862,-0.587785,-0.587785
3.182,0.725988,-0.684547,-0.684547
3.183,0.728085,-0.770513,-0.770513
3.184,0.730153,-0.844328,-0.844328
3.185,0.732193,-0.904827,-0.904827
3.186,0.734204,-0.951057,-0.951057
3.187,0.736185,-0.982287,-0.982287
3.188,0.738138,-0.998027,-0.998027
3.189,0.740062,-0.998027,-0.998027
3.19,0.741956,-0.982287,-0.982287
3.191,0.743821,-0.951057,-0.951057
3.192,0.745657,-0.904827,-0.904827
3.193,0.747463,-0.844328,-0.844328
3.194,0.74924,-0.770513,-0.770513
3.195,0.750987,-0.684547,-0.684547
3.196,0.752705,-0.587785,-0.587785
3.197,0.754392,-0.481754,-0.481754
3.198,0.75605,-0.368125,-0.368125
3.199,0.757679,-0.24869,-0.24869
3.2,0.759277,-0.125333,-0.125333
3.201,0.760845,-3.03701e-11,-3.03701e-11
3.202,0.762383,0.125333,0.125333
3.203,0.763892,0.24869,0.24869
3.204,0.76537,0.368125,0.368125
3.205,0.766817,0.481754,0.481754
3.206,0.768235,0.587785,0.587785
3.207,0.769622,0.684547,0.684547
3.208,0.770979,0.770513,0.770513
3.209,0.772305,0.844328,0.844328
3.21,0.773601,0.904827,0.904827
3.211,0.774867,0.951057,0.951057
3.212,0.776101,0.982287,0.982287
3.213,0.777305,0.998027,0.998027
3.214,0.778479,0.998027,0.998027
3.215,0.779621,0.982287,0.982287
3.216,0.780733,0.951057,0.951057
3.217,0.781814,0.904827,0.904827
3.218,0.782865,0.844328,0.844328
3.219,0.783884,0.770513,0.770513
3.22,0.784872,0.684547,0.684547
3.221,0.78583,0.587785,0.587785
3.222,0.786756,0.481754,0.481754
3.223,0.787651,0.368125,0.368125
3.224,0.788516,0.24869,0.24869
3.225,0.789349,0.125333,0.125333
3.226,0.790151,3.07219e-11,3.07219e-11
3.227,0.790921,-0.125333,-0.125333
3.228,0.791661,-0.24869,-0.24869
3.229,0.792369,-0.368125,-0.368125
3.23,0.793046,-0.481754,-0.481754
3.231,0.793692,-0.587785,-0.587785
3.232,0.794306,-0.684547,-0.684547
3.233,0.794889,-0.770513,-0.770513
3.234,0.795441,-0.844328,-0.844328
3.235,0.795961,-0.904827,-0.904827
3.236,0.79645,-0.951057,-0.951057
3.237,0.796907,-0.982287,-0.982287
3.238,0.797333,-0.998027,-0.998027
3.239,0.797727,-0.998027,-0.998027
3.24,0.79809,-0.982287,-0.982287
3.241,0.798421,-0.951057,-0.951057
3.242,0.798721,-0.904827,-0.904827
3.243,0.79899,-0.844328,-0.844328
3.244,0.799226,-0.770513,-0.770513
3.245,0.799432,-0.684547,-0.684547
3.246,0.799605,-0.587785,-0.587785
3.247,0.799747,-0.481754,-0.481754
3.248,0.799858,-0.368125,-0.368125
3.249,0.799937,-0.24869,-0.24869
3.25,0.799984,-0.125333,-0.125333
3.251,0.8,-3.10169e-11,-3.10169e-11
3.252,0.799984,0.125333,0.125333
3.253,0.799937,0.24869,0.24869
3.254,0.799858,0.368125,0.368125
3.255,0.799747,0.481754,0.481754
3.256,0.799605,0.587785,0.587785
3.257,0.799432,0.684547,0.684547
3.258,0.799226,0.770513,0.770513
3.259,0.79899,0.844328,0.844328
3.26,0.798721,0.904827,0.904827
3.261,0.798421,0.951057,0.951057
3.262,0.79809,0.982287,0.982287
3.263,0.797727,0.998027,0.998027
3.264,0.797333,0.998027,0.998027
3.265,0.796907,0.982287,0.982287
3.266,0.79645,0.951057,0.951057
3.267,0.795961,0.904827,0.904827
3.268,0.795441,0.844328,0.844328
3.269,0.794889,0.770513,0.770513
3.27,0.794306,0.684547,0.684547
3.271,0.793692,0.587785,0.587785
3.272,0.793046,0.481754,0.481754
3.273,0.792369,0.368125,0.368125
3.274,0.791661,0.24869,0.24869
3.275,0.790921,0.125333,0.125333
3.276,0.790151,3.13687e-11,3.13687e-11
3.277,0.789349,-0.125333,-0.125333
3.278,0.788516,-0.24869,-0.24869
3.279,0.787651,-0.368125,-0.368125
3.28,0.786756,-0.481754,-0.481754
3.281,0.78583,-0.587785,-0.587785
3.282,0.784872,-0.684547,-0.684547
3.283,0.783884,-0.770513,-0.770513
3.284,0.782865,-0.844328,-0.844328
3.285,0.781814,-0.904827,-0.904827
3.286,0.780733,-0.951057,-0.951057
3.287,0.779621,-0.982287,-0.982287
3.288,0.778479,-0.998027,-0.998027
3.289,0.777305,-0.998027,-0.998027
3.29,0.776101,-0.982287,-0.982287
3.291,0.774867,-0.951057,-0.951057
3.292,0.773601,-0.904827,-0.904827
3.293,0.772305,-0.844328,-0.844328
3.294,0.770979,-0.770513,-0.770513
3.295,0.769622,-0.684547,-0.684547
3.296,0.768235,-0.587785,-0.587785
3.297,0.766817,-0.481754,-0.481754
3.298,0.76537,-0.368125,-0.368125
3.299,0.763892,-0.24869,-0.24869
3.3,0.762383,-0.125333,-0.125333
3.301,0.760845,-3.17206e-11,-3.17206e-11
3.302,0.759277,0.125333,0.125333
3.303,0.757679,0.24869,0.24869
3.304,0.75605,0.368125,0.368125
3.305,0.754392,0.481754,0.481754
3.306,0.752705,0.587785,0.587785
3.307,0.750987,0.684547,0.684547
3.308,0.74924,0.770513,0.770513
3.309,0.747463,0.844328,0.844328
3.31,0.745657,0.904827,0.904827
3.311,0.743821,0.951057,0.951057
3.312,0.741956,0.982287,0.982287
3.313,0.740062,0.998027,0.998027
3.314,0.738138,0.998027,0.998027
3.315,0.736185,0.982287,0.982287
3.316,0.734204,0.951057,0.951057
3.317,0.732193,0.904827,0.904827
3.318,0.730153,0.844328,0.844328
3.319,0.728085,0.770513,0.770513
3.32,0.725988,0.684547,0.684547
3.321,0.723862,0.587785,0.587785
3.322,0.721707,0.481754,0.481754
3.323,0.719524,0.368125,0.368125
3.324,0.717313,0.24869,0.24869
3.325,0.715073,0.125333,0.125333
3.326,0.712805,3.20724e-11,3.20724e-11
3.327,0.710509,-0.125333,-0.125333
3.328,0.708185,-0.24869,-0.24869
3.329,0.705833,-0.368125,-0.368125
3.33,0.703453,-0.481754,-0.481754
3.331,0.701045,-0.587785,-0.587785
3.332,0.69861,-0.684547,-0.684547
3.333,0.696147,-0.770513,-0.770513
3.334,0.693657,-0.844328,-0.844328
3.335,0.691139,-0.904827,-0.904827
3.336,0.688594,-0.951057,-0.951057
3.337,0.686021,-0.982287,-0.982287
3.338,0.683422,-0.998027,-0.998027
3.339,0.680796,-0.998027,-0.998027
3.34,0.678142,-0.982287,-0.982287
3.341,0.675462,-0.951057,-0.951057
3.342,0.672756,-0.904827,-0.904827
3.343,0.670022,-0.844328,-0.844328
3.344,0.667263,-0.770513,-0.770513
3.345,0.664477,-0.684547,-0.684547
3.346,0.661664,-0.587785,-0.587785
3.347,0.658826,-0.481754,-0.481754
3.348,0.655962,-0.368125,-0.368125
3.349,0.653071,-0.24869,-0.24869
3.35,0.650155,-0.125333,-0.125333
3.351,0.647214,-3.24243e-11,-3.24243e-11
